2.150000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,7.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.209700000000000000e+04,1.280400000000000000e+04,2.941700000000000000e+04,1.808200000000000000e+04,2.005100000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,7.777000000000000000e+03,4.467000000000000000e+03,1.142000000000000000e+03,6.569000000000000000e+03,3.522000000000000000e+03,0.000000000000000000e+00
2.100000000000000000e+01,1.683200000000000000e+04,1.117000000000000000e+03,1.439300000000000000e+04,1.322100000000000000e+04,2.390600000000000000e+04,0.000000000000000000e+00
3.000000000000000000e+00,2.047300000000000000e+04,3.426000000000000000e+03,7.606000000000000000e+03,4.168700000000000000e+04,1.203400000000000000e+05,5.800000000000000000e+01
1.500000000000000000e+01,3.400100000000000000e+04,2.843000000000000000e+03,1.413300000000000000e+04,9.914200000000000000e+04,7.664960000000000000e+05,2.846980000000000000e+05
2.000000000000000000e+00,2.851000000000000000e+03,1.860000000000000000e+02,1.699000000000000000e+03,1.511200000000000000e+04,2.645220000000000000e+05,5.949890000000000000e+05
